,beta,alpha,lp__
4336,0.00014493635209257642,0.0024507217499641723,-1200.327833471651
4337,0.00016506456618755068,0.0022958455749707844,-1201.0689378846603
4338,0.00019343913273569172,0.0026488131688536826,-1202.5294154340222
4339,0.00018835120605492522,0.002326386861233001,-1200.7485839319427
4340,9.46209271147353e-05,0.0024654618153428535,-1202.6252574969915
4341,0.00011916351150170908,0.0023714307536146675,-1201.321695357805
4342,0.00012404798021508202,0.002450983078540045,-1200.8976264997182
4343,9.94162561822914e-05,0.0025084182103068866,-1202.439617767247
4344,0.00011254742274696652,0.0025463037679782728,-1201.9454797910596
4345,0.00015235371594328421,0.0024552767839302603,-1200.2286611764898
4346,0.00014831028474890807,0.0025275893645870166,-1200.6728383515142
4347,0.00017748595321382532,0.002209594423634349,-1202.6873498164684
4348,0.00017314780088730294,0.002499969447045819,-1200.3419359300888
4349,0.00016632934386337123,0.0024280218042083404,-1200.1139706008375
4350,0.00025978108332012424,0.0025314860585613145,-1202.6294466345134
4351,0.0002251257308335133,0.00239093983191227,-1200.96870068874
4352,0.00012477318339364175,0.002414046962540539,-1200.8922581371025
4353,0.0001275416631440721,0.002380142904993899,-1200.9308904484526
4354,0.00015442209539949075,0.0023842190487308092,-1200.3080039825027
4355,0.0001906158327037911,0.0025500326300643907,-1200.9394423914916
4356,9.057449465812184e-05,0.0025191300469176287,-1203.22124707784
4357,0.00016928707000337504,0.002484578464517557,-1200.2447993815351
4358,0.00017115349388846293,0.0024264830454211036,-1200.1122889277317
4359,0.0001853492917111696,0.002607777768935435,-1201.674568661844
4360,0.0001788284665714999,0.0023200945017440907,-1200.7544084703677
4361,0.0001965331477990884,0.0024278451626554834,-1200.3184678737946
4362,0.00011489077319912629,0.002530091150254252,-1201.679238272326
4363,0.00018476111071905418,0.0022723204824757212,-1201.4510196928752
4364,0.0002629397691996461,0.0023689197298323284,-1202.2768443564914
4365,0.00019176998488617983,0.002666720908985241,-1202.8723408903031
4366,0.0001788899076094998,0.0025238817327056947,-1200.5554243951644
4367,0.00016088417433876887,0.0024371503735383785,-1200.1343543868786
4368,0.00014801824491040563,0.0024729636373235693,-1200.3358587948196
4369,0.0002197201798667303,0.0024916901164159814,-1200.9923604545918
4370,0.00022953737431719108,0.002371451705364446,-1201.1696938808336
4371,0.00023731892044307672,0.002307945000804522,-1201.929482686445
4372,0.00021726501640296169,0.002315604663770107,-1201.325934296445
4373,0.00019216364598947496,0.0023123678708533843,-1200.9449530017926
4374,0.00021532995542666546,0.002406130541725647,-1200.6910087881438
4375,0.00015542354540839788,0.0025134554553959024,-1200.4792553145985
4376,0.00011175559219923793,0.002308535368964698,-1202.339598305586
4377,0.00016255208758967656,0.0023784422397023024,-1200.2727119426374
4378,0.00018498056330843568,0.0024190267230111,-1200.1870171486603
4379,9.168243677010304e-05,0.002390622875799517,-1202.991049335967
4380,0.00013823251062249732,0.0024605827470142155,-1200.4833372666153
4381,0.0001403202526540503,0.0024438869515128357,-1200.410430957036
4382,0.0001510019045219496,0.0023315803778221353,-1200.759648868155
4383,0.00016895240458367393,0.002408072850532044,-1200.1382257605974
4384,0.0002404740588694112,0.0024555994309415075,-1201.416458892379
4385,0.00018049988969630752,0.0022646822022369608,-1201.5582987334246
4386,0.00011918714999974221,0.002460010881340428,-1201.1105543730255
4387,0.0001899175569299858,0.0025673477426825858,-1201.1400333758713
4388,0.00018534634292369402,0.002286236376474543,-1201.2358476887466
4389,0.00011720908868450892,0.002195615992067137,-1204.3141291212453
4390,0.0001771049980317718,0.0024317390067141887,-1200.1280508480158
4391,0.00021317373954508556,0.002464735028648608,-1200.6985620575285
4392,0.00011001592763364508,0.002330900492921004,-1202.1591372720882
4393,0.0002990955083056188,0.0024623550922385526,-1203.8119436966986
4394,0.0002355016380692722,0.0025215648522467853,-1201.6760638703013
4395,0.00016817727165994013,0.00248399763764173,-1200.2415380102327
4396,0.00014004845569566803,0.0023020325416047063,-1201.3309245125922
4397,0.00016306535094509357,0.0023071045685547917,-1200.9264292105706
4398,0.00020652184857085433,0.0026172207559973203,-1202.1869015508844
4399,0.00015465196233722112,0.002324172759960143,-1200.7930095247323
4400,0.00016373806627393428,0.0023616097342757433,-1200.3733160197955
4401,0.00016713048221879195,0.0025645359443228133,-1200.943175243858
4402,0.00011909069210890147,0.002546972643404058,-1201.646564896694
4403,0.00023108950678259792,0.0024431261725598313,-1201.097639118457
4404,0.00021733800998233936,0.0024987541629424427,-1200.980428566048
4405,0.00016536912173829458,0.0025671282530607526,-1200.9757936355418
4406,0.00020081504045821642,0.0024603862698997477,-1200.4385822729769
4407,0.00024473815737349606,0.0023639716958923952,-1201.6652929153681
4408,0.00017526467513832403,0.002454658468609097,-1200.147871705385
4409,0.00010281731873280415,0.0024678652061277066,-1202.024072336814
4410,0.00014124767109036554,0.0024878018264363187,-1200.5177846033657
4411,0.00017987026998700015,0.0023158232129222144,-1200.8083074091323
4412,0.00011118653667448303,0.0023848050897364967,-1201.638181188056
4413,0.00015332417634773143,0.002466660262740061,-1200.247514187941
4414,0.00019731952134203177,0.002426999479725192,-1200.33019101206
4415,0.00019188110847461422,0.002473689219460912,-1200.3539206816472
4416,0.0001534246065899883,0.002390746606999873,-1200.2887799743082
4417,0.00019177220447091486,0.002488752804339839,-1200.4287187705588
4418,0.00018414891490973874,0.0026288001464336752,-1202.0231134075657
4419,0.0001653532677388136,0.0024532405906390544,-1200.1364853219984
4420,0.00014546438517057945,0.0024833303118917665,-1200.418799239932
4421,0.00018730756036753626,0.002528241818269325,-1200.6725600547036
4422,0.00023348071341725175,0.002532423007697377,-1201.7200157048658
4423,0.00011995903326291923,0.002433760923700935,-1201.0576139890172
4424,0.00019361038095054396,0.0024088069961243513,-1200.2965770152448
4425,0.00017742483462869683,0.002251826498294363,-1201.7829328043617
4426,0.00016595341494113951,0.0023997580755219083,-1200.1664829628485
4427,0.00021070067722124615,0.002360951817401679,-1200.7836481029626
4428,0.00014483180429911887,0.0024078117278502776,-1200.3560514117046
4429,0.00012374870337478365,0.0025175996153832423,-1201.2013780386542
4430,0.00011700574779013372,0.0023338575643546255,-1201.7551958981828
4431,0.0001491826296237691,0.0023693761015088736,-1200.4626038797664
4432,0.000128844162775038,0.0025124218778852145,-1200.9872771523997
4433,0.00022201905364623888,0.002296786575934009,-1201.665169788477
4434,0.00016647149030864445,0.0025173115725566643,-1200.4603467073086
4435,0.00016605733530385854,0.0025808134549661988,-1201.1555790822358
4436,0.00014978273222439044,0.002403507808282636,-1200.2883158840682
4437,0.00016429204513649753,0.0022621350208181863,-1201.6159307399519
4438,0.0001860418947686788,0.0023495948679779764,-1200.5118467842215
4439,0.0001165105533680834,0.0025189705721891087,-1201.5135077998195
4440,0.00017798328341678317,0.002408637297442091,-1200.1561226423814
4441,0.0001737072898407485,0.0023237225487967935,-1200.7008554376496
4442,9.414475780814645e-05,0.0025261468809096403,-1202.9697744615275
4443,0.00015064382216298868,0.0026441545544338882,-1202.2712812791108
4444,0.0002406720005122033,0.002631387340707151,-1203.4088807523315
4445,0.00014942159014757046,0.0024353633816257794,-1200.2451268202328
4446,0.00013394446442675605,0.0024612520001164456,-1200.5935092867435
4447,0.0001388562135837226,0.002379182837067006,-1200.60335973667
4448,0.0001503772504600595,0.002553620048701732,-1200.9061867223477
4449,0.0001916302391604406,0.0025231247077601095,-1200.6798902574499
4450,0.00018076476343662802,0.0023982495915391977,-1200.1992660675687
4451,0.00010688186967771523,0.002427979011986152,-1201.739777523594
4452,0.00019655295104272717,0.0025089129104106742,-1200.633829500963
4453,0.00012435734877269295,0.0024090000774558873,-1200.921615423011
4454,0.0001535185269845672,0.002219226012764504,-1202.6058879806735
4455,0.00017011766079668943,0.0025035450621813363,-1200.358871645378
4456,0.00016906598600405098,0.0024434835421492545,-1200.1167041389933
4457,0.0001891105489269734,0.0024054022748771385,-1200.2504203379347
4458,0.00013904866491361106,0.0026235322477576113,-1202.0751354799206
4459,0.00022624202724343508,0.002511668417062724,-1201.3136381578486
4460,0.0001656866487867866,0.002418607055740346,-1200.1238199063232
4461,0.00015888057706943637,0.0024138065581678224,-1200.1650379956131
4462,0.0001474208552468933,0.0025780836361981776,-1201.2426151451332
4463,0.0001726640916563001,0.0023642065793234514,-1200.339154888198
4464,9.652514353611164e-05,0.0024502806180165954,-1202.4512917512172
4465,0.00010643105194945563,0.002510203247803918,-1201.987092470863
4466,0.00015469557130997632,0.0025040000134452837,-1200.4181314015102
4467,0.0002151742412924584,0.002475645562468329,-1200.7913964226705
4468,0.00017423010899687272,0.0022945610909045357,-1201.0696369036762
4469,0.00011646760108097642,0.002268967872907535,-1202.717199003791
4470,0.00013063650518633846,0.002654538095649451,-1202.846643915028
4471,0.0001497532652064895,0.0026785732483515087,-1202.9824907354832
4472,0.00014491097581614533,0.002575303525231623,-1201.2430874239499
4473,0.00019183111912393272,0.002620950928362071,-1201.9831515257902
4474,0.00018349833427294503,0.0022623800474865954,-1201.613309103845
4475,0.0001312604616851532,0.00233383163198166,-1201.1863353076733
4476,0.0001825133975572459,0.0023207089971910375,-1200.7659006023373
4477,0.00020338043411041696,0.0024721038688053825,-1200.5283566484688
4478,0.00023977466961214164,0.0021835739378442544,-1204.3367629656361
4479,0.0001560026546437479,0.002381109365131962,-1200.3075668016456
4480,0.00021302283828723685,0.0023987254882427873,-1200.6572689914562
4481,0.00010229219662373187,0.002434354371895025,-1202.0297599973242
4482,0.00012109595360242328,0.0024424946989990244,-1201.008570603795
4483,0.00014022829820457545,0.002468317760971243,-1200.4599242636618
4484,0.0002154106120938285,0.002322568580095749,-1201.2096458598667
4485,0.00024925650167237763,0.002456210986434156,-1201.7130359591147
4486,0.000132332496970056,0.0026250383124911,-1202.2584840209256
4487,0.0001075242779912669,0.002595408783984003,-1202.8136000151019
4488,0.00013724526656079045,0.0027180717397542473,-1204.0973794410706
4489,0.0001347228738775002,0.002544427671085602,-1201.094985986542
4490,0.00013039075704414816,0.0024063266031991515,-1200.7184680092914
4491,0.00018372192909434272,0.0024254944538155084,-1200.1715850109106
4492,0.00014221044482968416,0.0026212502529786323,-1201.9765252360962
4493,0.00020598882408087534,0.0022648557531924733,-1201.825277100883
4494,0.000172995913289735,0.0024412711739183516,-1200.1188756329411
4495,0.00016295688057469835,0.0024721894552867207,-1200.1989765235699
4496,0.00018483478747327342,0.0025103151921202238,-1200.4933816078503
4497,0.00016689100808924072,0.002585545721201221,-1201.221860141901
4498,0.00017176362714555916,0.0024790771389170342,-1200.2216471538886
4499,0.00014004707232406283,0.00222449202748692,-1202.750111946135
4500,0.0001971549666008646,0.0023966110216360518,-1200.3762612418936
4501,0.0002517209290982547,0.0023461025259858023,-1202.0169611601946
4502,0.00014727594168458989,0.002234195786478828,-1202.375320181815
4503,0.00025413316496771356,0.0022480947655090983,-1203.3554782782073
4504,0.00013973098920741503,0.0024790605636690437,-1200.509628555118
4505,0.00017800888176693598,0.002345166297597501,-1200.4997491181123
4506,0.0002571770345276498,0.002644514565591104,-1204.2754279132894
4507,0.0001671247314693726,0.0024429510063706224,-1200.117426299309
4508,0.00022991647648372497,0.0025740947635040715,-1202.1176756812063
4509,0.00014871456149215194,0.0024888448610855657,-1200.396370999636
4510,0.00016417640525823686,0.0023841835993877467,-1200.2355162439587
4511,0.0001686473409981192,0.0025384915975433086,-1200.652595939033
4512,0.00022403876054277372,0.002580913615854938,-1202.0438690012627
4513,0.0001275016254716936,0.0025411364279029898,-1201.2724628450642
4514,0.000198524955815643,0.0023733508891602565,-1200.496154825656
4515,0.00015718296244622448,0.0023474946036105707,-1200.5322581740588
4516,0.00020845099291937882,0.0023975600834312463,-1200.5665997727592
4517,0.00014368421521869303,0.002377826834441358,-1200.5059854764418
4518,0.00015709371887352087,0.0023737651492730665,-1200.33878272582
4519,0.00011551416036185085,0.0024292934314412815,-1201.2653229411185
4520,0.0002083912342333587,0.0023013705495646235,-1201.3198003610596
4521,0.00015196496821373072,0.0024851132772187277,-1200.3366013074394
4522,0.00015857191901151452,0.002424647203126979,-1200.1521129962211
4523,0.00015984427886108477,0.0021594227355186445,-1204.1232466378683
4524,0.00025471411095541566,0.0024556936499197856,-1201.9060970272137
4525,0.00012813795507123204,0.0022985008126731443,-1201.7365596969469
4526,0.00013946107823270792,0.0023360060364562506,-1200.934096353233
4527,0.00013306399333660164,0.0023935762872098173,-1200.684525048495
4528,0.0001681203366164485,0.0025434945130605466,-1200.7034819665218
4529,0.00013927857678679644,0.0024721455393869963,-1200.4932255025096
4530,0.0001861868787069949,0.002389566489422181,-1200.2716730443824
4531,0.00018134659454868856,0.002337831119496093,-1200.5821549438203
4532,0.00021595531590838554,0.0024906492489607927,-1200.8931244940072
4533,0.0001410439531562122,0.0025106828434997104,-1200.6604728216003
4534,8.656978265984204e-05,0.0024691509497818415,-1203.356795223023
4535,9.065774225433361e-05,0.0024748954080000382,-1202.9883010809376
4536,0.00019934309779340347,0.002473724762639884,-1200.4648437949943
4537,0.00021475615499339187,0.0024800690649733775,-1200.8039695110738
4538,0.00015855568992466715,0.0024629047711504522,-1200.1908545038987
4539,0.00013024481861041094,0.002514242672325744,-1200.956826848395
4540,0.0001946424443518499,0.0022942335003101836,-1201.2083428149497
4541,0.0001664588816671168,0.002378697243325588,-1200.255927253374
4542,0.0001252855425160053,0.0025271380730742653,-1201.221322524783
4543,0.0001684489802466999,0.0024302956646306485,-1200.1105033430986
4544,0.00011651113854346116,0.002351361868759946,-1201.6053152939407
4545,0.00015780931637900757,0.002573724520695906,-1201.0847584773855
4546,0.0001933820602906085,0.0022647047558817007,-1201.6544371858274
4547,0.00017493665793567856,0.0023235921153469735,-1200.7040227755945
4548,0.00017598213326779815,0.002631883881756806,-1202.00682796092
4549,0.00018663154092775667,0.002349618031850719,-1200.516670214942
4550,0.00011949452263903935,0.0024839270566371654,-1201.1728699935106
4551,0.00024495479372356146,0.002437924753002502,-1201.520202136608
4552,0.00020658273840306482,0.002376845069096963,-1200.6123940783193
4553,0.00017336889847007064,0.0023086917966739003,-1200.8789331450632
4554,0.00014914908126783467,0.0023565778194720574,-1200.5561833474624
4555,0.00018390206745699548,0.002363099772780899,-1200.394698269281
4556,0.00015482902708711943,0.0025019684920490463,-1200.4035279152974
4557,0.00010737273713367135,0.0024086458681414997,-1201.7539150491396
4558,0.00027202593179247896,0.0023220753662945483,-1202.9756334879003
4559,0.00019349292607885157,0.002392686626235114,-1200.339432198474
4560,0.00016696132459634717,0.002352673674366381,-1200.4295990990615
4561,0.00021411098932918826,0.0024826171758331895,-1200.8027124261787
4562,0.00018967899228497178,0.0025417593458428546,-1200.83628789021
4563,0.0002765253731227127,0.002167797716229565,-1205.9909204771259
4564,0.0001591642943958108,0.002417059858970387,-1200.1572399278293
4565,0.00021507704292435094,0.0023690006689000374,-1200.826056041539
4566,0.0001687418467496077,0.002571943916483968,-1201.0386091566527
4567,0.0001957764349916103,0.0023173413078912872,-1200.929500210197
4568,0.00018438522976671522,0.0024499454875289866,-1200.1963207117228
4569,0.00014921400066490801,0.0024625648617329376,-1200.2856686171722
4570,0.00014454532498737812,0.0024706380170711056,-1200.383529114035
4571,0.00013367038812730323,0.002302894593678194,-1201.4915201789968
4572,0.0001712955148558575,0.0023250948361140267,-1200.684993323244
4573,9.896062067550391e-05,0.002201174445274946,-1205.327115522652
4574,0.00014733912069476957,0.0023838880158577203,-1200.4066942689335
4575,0.00013490964283840935,0.002542992283893763,-1201.0758202607742
4576,0.000152588319387667,0.0024906138214755708,-1200.3580100893673
4577,0.0001357035825638345,0.0024549292413364563,-1200.5337399480034
4578,0.00015582291390391176,0.0024380620633608426,-1200.1717422333165
4579,0.0001307287629811519,0.0024429720327750052,-1200.660816394224
4580,0.00020670571808533786,0.002382568019379091,-1200.5877652421952
4581,0.00020649927477726972,0.002424437426228175,-1200.487570306841
4582,0.00019405819500102023,0.0024141882095223394,-1200.293478621832
4583,0.0001430749011790087,0.0024379362108806505,-1200.351138732166
4584,0.00019559843265341408,0.00236578397296211,-1200.4993503103808
4585,0.00015787400262522267,0.0026778100297888668,-1202.905319436447
4586,0.00018214557116118002,0.002472234093509516,-1200.2449689617722
4587,0.00019815881639792494,0.0024679136982751967,-1200.4213346344366
4588,0.00015021457520933418,0.0022562133895183555,-1201.878825371547
4589,0.00014408172797027508,0.0026100961745302554,-1201.7613257700323
4590,0.00018217770143886045,0.0023775643924098307,-1200.2957325938853
4591,0.0001698237033599377,0.002393957293809662,-1200.1811476646346
4592,0.0001686659485909613,0.002557688603902468,-1200.8618719885658
4593,0.0002545451984894264,0.002560200960478462,-1202.7675489578774
4594,0.00013404005491592994,0.0025621354003819426,-1201.3056229495662
4595,0.00019562795238752315,0.0024753969650337846,-1200.4138833681645
4596,0.00012478336669233177,0.0025057028795105627,-1201.0802667839541
4597,0.00015894988320270945,0.0025663840707468013,-1200.985153231137
4598,0.00016096011357701802,0.0023963024654998243,-1200.2001882729708
4599,0.00017228753865969397,0.0024634005011316337,-1200.1624600505206
4600,0.00023031395600168456,0.0022909709212130644,-1201.9516545965757
4601,0.0002620906569235634,0.0022938677960389134,-1202.9199769704967
4602,8.953675789799446e-05,0.0024861993619412076,-1203.1297780641135
4603,0.00016928213647626983,0.0022825578931166507,-1201.252184863449
4604,0.0002013265922774028,0.0026048863637099474,-1201.873405955932
4605,0.00015953596104979021,0.0023133541152802035,-1200.8722854638306
4606,0.00021343433699225103,0.002446061989116397,-1200.6504957844968
4607,0.00015425272825543142,0.0025027380005926856,-1200.4138421634336
4608,0.00021831432208477297,0.0023718056499156624,-1200.8836258718738
4609,0.00030505448205298913,0.002474177188634488,-1204.1614415931992
4610,0.0001384787897839716,0.0023547957549813372,-1200.7836868967265
4611,0.00016344567140751725,0.002401561863076229,-1200.1695006482312
4612,0.00011613933478790811,0.002462514223153488,-1201.2546995230086
4613,0.00019821261328063888,0.0024017350882650306,-1200.3773191940156
4614,0.00023504172754596083,0.0025027190450015546,-1201.5018242944952
4615,0.00015916802067546596,0.002419381142748853,-1200.153746765612
4616,0.00018029311371734022,0.002297918960877321,-1201.03902036625
4617,0.00020045360473306683,0.0024541031562481668,-1200.4142466017217
4618,0.00013509405557033806,0.002474883855302799,-1200.6038706952536
4619,0.00023544589146917965,0.002247976406498981,-1202.7842909503506
4620,0.00016000158603673845,0.002683170304825209,-1203.0157724226528
4621,0.00021662148500732275,0.002481371051756413,-1200.8549921170152
4622,0.000135321023529314,0.0023046266338141437,-1201.4191794987244
4623,0.00020654808988204997,0.0023890786040538293,-1200.5582708770376
4624,0.00015073086482581826,0.0024268518323369717,-1200.2302883819857
4625,0.0001273930896475902,0.0024429838885686424,-1200.7697265435477
4626,0.0002053618696972148,0.002628397623593684,-1202.3617205974222
4627,0.00015251780654983068,0.0024047131241196717,-1200.248657305262
4628,0.00026121198682824706,0.0025141210257098256,-1202.5156984232856
4629,0.00013021109046680785,0.0025219585562568517,-1201.01689961205
4630,0.00010757888641824065,0.00255203747904293,-1202.2749551199086
4631,0.00013760165452339235,0.0026228285574853983,-1202.0934935343407
4632,0.00011980392139201797,0.0022787041192898275,-1202.3871098010836
4633,0.00014032339627144657,0.0023097301481791654,-1201.2203004108053
4634,0.00019842896709976315,0.0022387328316406576,-1202.1994525258556
4635,0.00017987177819695483,0.002515262783358658,-1200.489482976336
4636,0.00011679695706075667,0.002495239943558557,-1201.3475103564147
4637,0.0002067583114816283,0.0025603908188208237,-1201.342035290869
4638,0.00013821248944954133,0.002489649418484233,-1200.5924768055536
4639,0.0002045636793711214,0.0025209355447824992,-1200.8752706194432
4640,0.00016811777494231,0.0025502751878101397,-1200.7766181028721
4641,9.172168748901549e-05,0.0024178488188962817,-1202.8801685551623
4642,7.467825791629176e-05,0.002508716579325636,-1204.8701940124834
4643,0.0001274462457018939,0.002640745853218493,-1202.6798291700488
4644,0.00015250261343157618,0.0024760440453093684,-1200.2901231363285
4645,0.00023832478488172975,0.0024013393907590204,-1201.316038711246
4646,0.0001396274715877029,0.0024306241368196972,-1200.4243101385553
4647,0.00020810228585733118,0.002562073774915593,-1201.3917645464946
4648,0.00017657913312019638,0.002497108247863302,-1200.3379471962821
4649,0.00020330271970171612,0.002336683283964034,-1200.8401637098666
4650,0.00016822432566723493,0.0024819177736164913,-1200.231330697487
4651,0.00011225607008367529,0.002418025972345332,-1201.4501702984132
4652,0.0001538777390176767,0.002281802315542836,-1201.379402521477
4653,0.00018760526060034415,0.0025092989468568348,-1200.515129748824
4654,0.00017344804396005975,0.0022047879829284298,-1202.8027919818899
4655,0.0001536961619835418,0.0024374867413065803,-1200.1926275638657
4656,0.00021075227516836244,0.002379927427685935,-1200.6784712657975
4657,8.44794280782865e-05,0.0025892017716236055,-1204.5231038323802
4658,0.00017596330862983505,0.0023443527801947335,-1200.50015920932
4659,0.00017146658137857752,0.0026964238307271454,-1203.3304585086137
4660,0.0001388337871211396,0.002519031231918242,-1200.7693634818866
4661,0.00019532673096767387,0.00249184605909233,-1200.4971351375207
4662,0.000161015595174065,0.0024970865963120192,-1200.330887285933
4663,0.00018486155725860255,0.002514546647109297,-1200.5269731320743
4664,0.0001881364564742096,0.0024271570576970777,-1200.2124605482838
4665,0.00022238779737627693,0.002421529745771616,-1200.8434067487103
4666,0.00017201225025790712,0.002325981314714094,-1200.675213451355
4667,0.00013532749388731876,0.0023197393441235876,-1201.2239120107592
4668,0.00015968483152498472,0.0025029054889629857,-1200.3747926928722
4669,0.00013321601867497077,0.002426304457052267,-1200.5913282130052
4670,0.00019989165472833044,0.0025639147916237783,-1201.2524948404887
4671,0.0001299281310889942,0.0025774226289380225,-1201.6086744892013
4672,0.00013195679234429979,0.00241012840017883,-1200.658899781639
4673,0.00019163254407040286,0.0026077868939311686,-1201.7567558711999
4674,0.0001241876653671896,0.00244929678205496,-1200.890419600443
4675,0.00018546002918891897,0.0022937730074719,-1201.127003039798
4676,0.00017645405964938766,0.0023449063483737143,-1200.4966851586953
4677,0.00019580681009771436,0.0022852099673808454,-1201.352609879929
4678,0.00015384344884601005,0.0024805924196726926,-1200.295369158781
4679,0.00011784894867700261,0.0024852864074333104,-1201.2511010578282
4680,0.00022838758174825776,0.002344245905375845,-1201.3195777513924
4681,0.00015932745049486652,0.0024747092042685164,-1200.226422263663
4682,0.00022714739887519072,0.0022970863524511514,-1201.78700797064
4683,0.00022581548341255478,0.0023366618915966514,-1201.316942267538
4684,0.00011659767948167762,0.002305248259007903,-1202.130372790585
4685,0.0001892669613387174,0.0025353589114572653,-1200.7650415532103
4686,0.00015774938015473977,0.0024794472163661425,-1200.2568383083506
4687,0.00012441566536356094,0.0023482569001978234,-1201.2867060668082
4688,0.0001274704424548021,0.002525581787515435,-1201.1333278123714
4689,0.00018413142330775086,0.0023996312914836733,-1200.2190142109228
4690,0.00015647078892185124,0.002547066799685123,-1200.777644100548
4691,0.00016959498704345298,0.002578724345216304,-1201.1304704566164
4692,0.00019641765330758557,0.0023669610523574607,-1200.5031382509742
4693,0.0001684085448374369,0.0023658357640513944,-1200.329361627716
4694,0.0001409448911669081,0.002426957846638736,-1200.3981086943036
4695,0.00019405926187164352,0.002323493469578393,-1200.8400266220392
4696,0.0001882889209959125,0.0025012710506990376,-1200.464730030151
4697,0.0001111541662072011,0.002370221510743907,-1201.73276825863
4698,0.00018610054771189474,0.0024424273437569917,-1200.2000655458426
4699,9.311226613908142e-05,0.0023992791203358466,-1202.8242487879045
4700,0.00017722660969839618,0.002256804390885656,-1201.689508788681
4701,0.00017410933455657844,0.0024516907107011237,-1200.1374354630736
4702,0.00020071158545852013,0.0022656240123306672,-1201.730657648246
4703,0.0001824148911808181,0.0024511863114302108,-1200.1823337162868
4704,0.00022220489477509184,0.002351428195821676,-1201.1062508344955
4705,0.00015149598723524895,0.0025009825409035872,-1200.4312574731296
4706,0.00014987252932827168,0.002431163050889867,-1200.2394555635165
4707,0.0001241113911012425,0.0023786327922054817,-1201.0672452425547
4708,0.0001919824029267174,0.002511411794044096,-1200.586172288575
4709,0.00011605051339000351,0.0022228912069918016,-1203.6916411361633
4710,0.0001835147553046087,0.002603923736679923,-1201.5922200930547
4711,0.0001400284980723009,0.0023260913892576944,-1201.0275755681307
4712,9.403376776933769e-05,0.002316821937695407,-1203.46393796979
4713,0.00015731056571511762,0.0024291836706950725,-1200.1589479047134
4714,0.0001718249326581534,0.0024512284177589903,-1200.130923968
4715,0.00022043071077506844,0.0024443347991320243,-1200.8126467877141
4716,0.00010731614835613497,0.002400824294511044,-1201.785806050865
4717,0.0002789028960374068,0.002423584529496995,-1202.7984895725472
4718,0.00012974532632920046,0.0025458045922290506,-1201.2478659120975
4719,0.0001612632970246664,0.0022916812974550014,-1201.1525878107004
4720,0.00012216400070314118,0.0023714230870873197,-1201.1919783834592
4721,0.00013920552791230303,0.0023936583494782995,-1200.5226327856801
4722,0.00016111191713027726,0.0024797778555414795,-1200.2383014160644
4723,0.00014484250145840232,0.0025313351988513174,-1200.7584385917098
4724,0.0001335260365222811,0.0023974904785103884,-1200.6548209390469
4725,0.00011668209338646346,0.0026803439614425536,-1203.8740084913472
4726,0.00020003551958140643,0.002474106227358456,-1200.4781533562202
4727,0.0001438536740706449,0.002407445944995534,-1200.3753202615392
4728,0.0001592019482699764,0.002358986735104395,-1200.421066068723
4729,0.000198686655389493,0.0025328811630506705,-1200.8801239246577
4730,0.00010366878163158267,0.00241982391443964,-1201.9584679165093
4731,6.55796310867435e-05,0.0023349108016830393,-1206.6608070587006
4732,0.00013059925584786372,0.0024583173761168553,-1200.6843823954346
4733,0.00014098149877026084,0.0024654998982058594,-1200.435635273498
4734,0.00016737610268643862,0.002423554925190256,-1200.115000547002
4735,0.00010467772018506957,0.002538511499158217,-1202.3179724009044
4736,0.00014489273972173404,0.002382379739018493,-1200.4575001416063
4737,0.00021101073011005472,0.0022494743114636344,-1202.1884588823173
4738,0.00021913875336838852,0.002504493861425456,-1201.0672013169014
4739,0.00015557010734144173,0.0025964771303518697,-1201.418175078826
4740,0.0001822086352723139,0.002353983799802744,-1200.4489073597115
4741,0.0001929314246149118,0.002570504359884457,-1201.2235508455494
4742,0.00018256130287119408,0.002530098851298824,-1200.6414670389927
4743,0.0002170040032948812,0.0022242035783223645,-1202.8140457076615
4744,0.00020771577297055716,0.002464893967553281,-1200.582860708102
4745,0.00016291859098104683,0.0024837703806461003,-1200.249638921615
4746,0.00021931863998651783,0.0025542858583315828,-1201.562390713996
4747,0.00012609594659233168,0.0021870969372589574,-1204.1427793681594
4748,0.0001102011184079305,0.0024026624587298357,-1201.609350896379
4749,0.0001986291856092613,0.002262959502068513,-1201.7478191348205
4750,0.00016051679323329695,0.0025617596980480467,-1200.9214953488834
4751,0.00015168688404743627,0.002411182310502187,-1200.241957229785
4752,0.0002789569852084948,0.0024636038691624694,-1202.9037153326492
4753,0.0002509776331414263,0.0024900858305474177,-1201.9446227886215
4754,0.00012662605648872731,0.002490096767006797,-1200.9257679611064
4755,0.00017532854604643155,0.0024372878542863203,-1200.1226936105138
4756,0.00014913745483325456,0.0022738318990898976,-1201.5809322881996
4757,0.00015346903869215982,0.002415628159515944,-1200.211501623648
4758,0.00013468488177841178,0.002476940672626192,-1200.6223641638173
4759,0.00015542242852319016,0.0024249720826974614,-1200.1784979446886
4760,0.00015767127296105257,0.0022808422117027057,-1201.3508719666681
4761,0.00017572010472433576,0.0025332240920556714,-1200.622717835425
4762,0.00012980053902073642,0.00228323806224699,-1201.9125554748316
4763,0.00017968630532230517,0.002609607999034038,-1201.6482354622788
4764,0.00015999098554418008,0.0024323019755566624,-1200.1388493795478
4765,0.00020191395440851545,0.0024373032579489647,-1200.4090768384883
4766,0.00019516234372446135,0.0023249285448829287,-1200.8382426721182
4767,0.00018542314063720215,0.0024573574621741807,-1200.2232273889051
