,beta,alpha,lp__
5289,0.0004189922468210626,0.004198802115628398,-1949.5715248028885
5290,0.0004306460720717247,0.004206651277556202,-1949.521147205164
5291,0.0003866663847632979,0.004374724501264841,-1950.5060339392628
5292,0.00044042848210184166,0.00430443790220914,-1949.7125422854388
5293,0.00045916522461802463,0.004390198132934146,-1950.9437948947009
5294,0.00042151636909275433,0.00418431904901045,-1949.6541989412924
5295,0.0004340777860272202,0.0041545443559034625,-1949.8962437322468
5296,0.00036324284482571996,0.004236166060884459,-1950.070030355884
5297,0.0003823708758177766,0.004264472664334716,-1949.7265083085674
5298,0.0003762138378102045,0.0040801673051102695,-1951.6166728445844
5299,0.0003265946754123942,0.0043116004769508205,-1951.16808040664
5300,0.0003616267017956568,0.0041976189681336784,-1950.291276863593
5301,0.0003837163025258533,0.004233151362985128,-1949.725510927338
5302,0.00038598886251625946,0.004184146689548718,-1949.9471001091638
5303,0.00040830282188874633,0.0043420423389748716,-1949.9894511491839
5304,0.00043825293639848195,0.004259375433979794,-1949.4882690296731
5305,0.0004538532257981838,0.004237783179677331,-1949.5597404272023
5306,0.00038969786817346844,0.00432089081213337,-1949.90108569702
5307,0.0004758487971308036,0.004272724992865522,-1949.889424670352
5308,0.00042810410195922167,0.004230575148148847,-1949.4529613251257
5309,0.00044383391748165687,0.004244617123309663,-1949.4949787516734
5310,0.000391744165440559,0.0043236249009512276,-1949.905099476705
5311,0.00044953235897578366,0.004423836817397569,-1951.4582765080413
5312,0.00034410487142619257,0.004326687187904392,-1950.7333192085111
5313,0.0003863807534218918,0.004337780022245441,-1950.0792519792824
5314,0.00042599465459965987,0.004211349414996268,-1949.502289483954
5315,0.0004408127804217917,0.004285206963948364,-1949.5952027317069
5316,0.00047215912799178307,0.004283707281117869,-1949.8943701973585
5317,0.000424509961308226,0.004230185548307043,-1949.4533042607677
5318,0.00035298866909157093,0.004341734501829291,-1950.642431644456
5319,0.00035240968720890586,0.0043605292728779695,-1950.8460309518398
5320,0.0003609225958819247,0.0043759141710805255,-1950.8635307439731
5321,0.0003764401111476322,0.004519810935655572,-1953.6750534722605
5322,0.0004401678613940703,0.004365318796021473,-1950.3595166906116
5323,0.00034504973461123723,0.004197710864338195,-1950.7213613584408
5324,0.00044589346671891297,0.004230745948677414,-1949.508654666961
5325,0.00036454455391872947,0.004228461574957493,-1950.065895882797
5326,0.000513914371903964,0.004215892163794919,-1950.4765310148168
5327,0.00042771179975964506,0.004285725222319113,-1949.5479551515798
5328,0.00039818593225962037,0.004287513715896599,-1949.6303692619454
5329,0.0005255793399340045,0.004193717885882077,-1950.7879268747126
5330,0.0004143382697082549,0.0042490911635723735,-1949.4594696966178
5331,0.0004260752001636886,0.004232530141353953,-1949.4496756841904
5332,0.00031642169001296045,0.0042025186864578625,-1951.7044108402774
5333,0.00043214335250396516,0.004216338819886137,-1949.4882739666791
5334,0.0004203278071417828,0.0041790561919615886,-1949.6962173778472
5335,0.0004266006209688825,0.004352323858088597,-1950.1154937186006
5336,0.0004388883983602025,0.004344102308983128,-1950.078536782184
5337,0.00045763345819122106,0.004052179064609838,-1951.5978760968353
5338,0.00048066686051873486,0.004233037364140018,-1949.8630178446617
5339,0.0004093500993427245,0.004250126314432617,-1949.4787474844807
5340,0.00042666639633156747,0.004182549717378533,-1949.6571350369688
5341,0.00035343916698821144,0.004232849065158092,-1950.3043139209499
5342,0.0004892027382681007,0.004229807245824661,-1949.995683272409
5343,0.0003087370452729478,0.004056141016544507,-1954.5265182259418
5344,0.0004072244386629101,0.004159072123293135,-1949.9474564554362
5345,0.00038342543691705295,0.004354072722650902,-1950.2792333801215
5346,0.0005259265911218878,0.0041391065942217005,-1951.1464428870702
5347,0.00036542958289824856,0.004282066068126073,-1950.0321775393775
5348,0.0003476581960594418,0.004326324148463434,-1950.640514220068
5349,0.0004661213529792305,0.004252888759376518,-1949.696049863738
5350,0.00034133083303184916,0.004207280473884695,-1950.7653923156727
5351,0.00041130248118909324,0.004249081176874798,-1949.470108687584
5352,0.0004180227697981946,0.004338245950559903,-1949.9395676817835
5353,0.000511979477541242,0.004241025604604765,-1950.4467775247172
5354,0.00040785155522647475,0.004364610859772565,-1950.258267846877
5355,0.0005032754072356732,0.00426347295843399,-1950.3306263288882
5356,0.0002797417864210733,0.004368741228729197,-1953.7138763698395
5357,0.0004208221160594135,0.004218452972114902,-1949.4845748287141
5358,0.00040255206535001303,0.004105242856279599,-1950.7296820449374
5359,0.0003182650797805005,0.004270281705784281,-1951.3678716027864
5360,0.00043147249351449193,0.004241215466485012,-1949.4489422545719
5361,0.0005207251428296064,0.004306687327965334,-1951.0313665402127
5362,0.00031832619878032826,0.004369678048719339,-1951.933631830686
5363,0.0003732061501292582,0.0041339828474173885,-1950.7272489325164
5364,0.0004344390216140612,0.004218274380332276,-1949.4868133505834
5365,0.00035785820430013027,0.004350913483139468,-1950.6293942619784
5366,0.0004136244694255818,0.004253123223279204,-1949.4639472194622
5367,0.0003983237431802026,0.0042214226632022595,-1949.5951301544335
5368,0.00043980955135743246,0.004180278280117182,-1949.6831733098472
5369,0.0005627547128518953,0.004245360026508675,-1951.8452987655203
5370,0.00042963235539243266,0.004233804436572666,-1949.4503463415024
5371,0.00033624880902516184,0.004283776470080134,-1950.7549066001552
5372,0.0003978931949718444,0.004228835030090241,-1949.5776969609556
5373,0.00035662990005835935,0.004255924768285236,-1950.1856283239472
5374,0.00040943259241379894,0.004303533246049537,-1949.6583486096604
5375,0.0005053926387320663,0.004327591853866518,-1950.8816541973013
5376,0.0005090609163091126,0.004238451224448505,-1950.379127612771
5377,0.000415385039286487,0.0043540384983951075,-1950.1174381831952
5378,0.00048243385124945953,0.004192550047176701,-1949.9732869652346
5379,0.0005072041912645619,0.004379603030078275,-1951.6690553713365
5380,0.00044697336831956656,0.004267261304279304,-1949.5582383937165
5381,0.0004976130497344103,0.004237965329553711,-1950.1493282147735
5382,0.0004257599911435449,0.004183523167102218,-1949.6514006148773
5383,0.00041701584502278934,0.004276673045603666,-1949.5073036856024
5384,0.0004255201367507938,0.004248099752145496,-1949.4439136777805
5385,0.0004201160166156181,0.004156099510399147,-1949.904419909634
5386,0.0005459347467296118,0.004273207232802587,-1951.462138522536
5387,0.00040732599506387726,0.004205627128204713,-1949.5909928904528
5388,0.0004950685220519123,0.004202058543243195,-1950.1354468645563
5389,0.00043319754710625924,0.004118911510897954,-1950.3374562209372
5390,0.00038440292596336317,0.004262476419121493,-1949.698173589206
5391,0.000335222975937141,0.0042342100103421815,-1950.822050706196
5392,0.0004600253049423799,0.004104385234771985,-1950.626315166995
5393,0.00035817311562041205,0.004278050178020158,-1950.1695959953875
5394,0.00043764513117488363,0.004365947442089055,-1950.350265698512
5395,0.00045697966789280686,0.004239230733370839,-1949.5862520134037
5396,0.00046464318134674463,0.00413706939496183,-1950.216739915582
5397,0.0003923561652862247,0.004255012264681219,-1949.6034096187595
5398,0.0004141799870665269,0.004248847863590374,-1949.459875510433
5399,0.0005464724039944884,0.004346280783855623,-1952.2423874688088
5400,0.0004427619834545414,0.004289342478922803,-1949.6291658579771
5401,0.0003687047611074809,0.004354152150305165,-1950.4711929356456
5402,0.00045989152029650936,0.004214199254192686,-1949.6390772547409
5403,0.0005029846527670386,0.004085489856811184,-1951.4114185782732
5404,0.0004162212718305323,0.004338085866200616,-1949.9376285087224
5405,0.00038587122602557166,0.004244014704018328,-1949.6793333121334
5406,0.0003616033218792892,0.004196814043173563,-1950.297570540194
5407,0.00034024890434398086,0.004277673516114551,-1950.6239227235026
5408,0.0004055011163807679,0.0041863366400688206,-1949.720407329773
5409,0.00039040864662013213,0.004257978767782049,-1949.6250644504426
5410,0.0003162286869478831,0.004404691349092795,-1952.469805641251
5411,0.0003924522408916387,0.004279299969757181,-1949.6466417405256
5412,0.0004338227014852163,0.004292668433326001,-1949.6027496641952
5413,0.00034996813120148114,0.004226649586003256,-1950.41601298722
5414,0.000517880605321505,0.004262946255894182,-1950.6529851254966
5415,0.0005495959796346639,0.004239183210024204,-1951.4176045163404
5416,0.0004427887106051285,0.004179158262470422,-1949.700006996695
5417,0.0004152760018719146,0.004124700002653249,-1950.3168562600206
5418,0.00042354541896815086,0.004344594961492322,-1950.016038455063
5419,0.0003841280275751056,0.004259253338679897,-1949.6987977819906
5420,0.00043683161946464055,0.004345095901688552,-1950.0771030567887
5421,0.0004024258839644109,0.004196480101711567,-1949.6770968845972
5422,0.0006074799783202316,0.004279781736532146,-1953.6998488020492
5423,0.0004154348184562358,0.004203791385504827,-1949.5581711995246
5424,0.0003711201193879731,0.004253428209578399,-1949.8937022750938
5425,0.0004004776745780023,0.00427705641898769,-1949.575582470792
5426,0.0004412141601868571,0.004338935039982727,-1950.0356619983113
5427,0.00046942887627127427,0.004402494498572349,-1951.3142740377436
5428,0.0004000075080099303,0.0043451859265729075,-1950.0540995008687
5429,0.0003956923940085142,0.004183954455813471,-1949.8279448955059
5430,0.000404186985548665,0.004231922617302389,-1949.5221753194166
5431,0.00039125134208065,0.004333413872423272,-1949.9943314316492
5432,0.0004492491705835875,0.0041836396585599525,-1949.6981453751687
5433,0.0005043680290665604,0.004321946661347205,-1950.7957337314415
5434,0.00034199402431351803,0.0041611834549924835,-1951.1726644540047
5435,0.0004105618639237611,0.004263376464916119,-1949.4882679271357
5436,0.00047628496038115036,0.004148436723852995,-1950.2091935631265
5437,0.0003893044115425523,0.004428372170126655,-1951.3752005303415
5438,0.000380880063575216,0.00417605031195172,-1950.0936785578851
5439,0.0004489382033438539,0.004220406340703368,-1949.5421067057791
5440,0.00045766599311480556,0.004152622683859655,-1949.9992653758245
5441,0.00038102054080286704,0.00440602163394801,-1951.0361498330894
5442,0.00035118394042303196,0.004066776771171358,-1952.5532622917592
5443,0.0005621118674385468,0.004206503121700231,-1951.770033347843
5444,0.00041079836137050907,0.004140506854827267,-1950.1340540474803
5445,0.00044056084775716774,0.004181456198373249,-1949.677075638074
5446,0.0004953294602963682,0.004281248433245041,-1950.2638976571054
5447,0.0003893384612308708,0.004354967755739979,-1950.2342882154194
5448,0.00042311726114235566,0.004209073391319154,-1949.5139852791822
5449,0.00029526869034447257,0.004341707524174704,-1952.6536396448
5450,0.00041023699230367463,0.0044115141053791265,-1950.9904055456261
5451,0.0004672424234071088,0.004263535905118944,-1949.7385255684007
5452,0.0005183754715211501,0.004077718155666206,-1951.8155318843278
5453,0.00031190686370585123,0.004208815949254492,-1951.852021787677
5454,0.0004076838825700307,0.004284861729937896,-1949.5654842990725
5455,0.0004920311913907306,0.004278911793676639,-1950.187911215447
5456,0.0004699365212374465,0.004149659520999786,-1950.1299521070557
5457,0.000383525017677025,0.004576697212024626,-1955.4276134123093
5458,0.00035597136949121026,0.004077540037795872,-1952.1680592844175
5459,0.0004959901925141364,0.004286074928739042,-1950.3073553912982
5460,0.00040622586538936354,0.00433716485300498,-1949.9449564739473
5461,0.00032215574062587494,0.004251001326244854,-1951.2358352364856
5462,0.0004562353442660094,0.004288107526413241,-1949.7311008949914
5463,0.00047484297286206446,0.004311147558790316,-1950.1346504078904
5464,0.0005669376650111423,0.004255369516878142,-1952.0253553568273
5465,0.00047850653417133235,0.0040637797209118936,-1951.4960097988524
5466,0.0003742377546624694,0.0042855356791209175,-1949.891868603337
5467,0.000421405339420091,0.004249664521509666,-1949.4459542149707
5468,0.0004621042997391237,0.004315816823119077,-1950.0030227125574
5469,0.00041316700829952197,0.004386347045819216,-1950.5651457374945
5470,0.0005211075528168674,0.004170764451938649,-1950.7909436886168
5471,0.00041262461217187303,0.004223026171883179,-1949.4965926737525
5472,0.00039393532921916575,0.004262003880272443,-1949.5941999428069
5473,0.00034330045097370336,0.004338722331193868,-1950.8490541660994
5474,0.0003935119236813259,0.004038132386743733,-1952.2840724398843
5475,0.0004611834933405156,0.00433620581668571,-1950.200143469012
5476,0.00048137053326863016,0.004299743506415002,-1950.1426264613374
5477,0.0004899018985333067,0.00427116309851315,-1950.1085802923644
5478,0.00035284063299031743,0.004454342444339587,-1952.3631893813995
5479,0.00039762808379497017,0.004285631587287007,-1949.6265669030613
5480,0.0004259633203069116,0.004274112658080495,-1949.4967003275226
5481,0.00046205599340756054,0.004273784933682205,-1949.7184189674063
5482,0.0004348782262077796,0.004154919585388994,-1949.892748289544
5483,0.0003803322388083866,0.0042390795522637085,-1949.760977230983
5484,0.00046361893782060335,0.0040769789680510345,-1951.1203560840681
5485,0.00037716101969293954,0.004203759148300289,-1949.945997482154
5486,0.0004710189587672415,0.004329831651790007,-1950.262386940817
5487,0.0004301188722896997,0.0042361460675271025,-1949.4489067142165
5488,0.00031400188060270664,0.004248305224424288,-1951.5682835908722
5489,0.00037365659443777514,0.0043821895809609155,-1950.7511429191295
5490,0.0003800891818570044,0.004271858222711081,-1949.7692199434769
5491,0.0004426025531151484,0.004218370008000351,-1949.5131501601948
5492,0.0003461648953276068,0.004101931065815671,-1951.962815796298
5493,0.0004324098209858533,0.004220176769168057,-1949.478138208607
5494,0.00047256925237610596,0.004323651938664902,-1950.2201063180669
5495,0.0004919097364125197,0.004166048780814442,-1950.2691039209801
5496,0.0004631241892126984,0.004263452997478096,-1949.6906728926049
5497,0.0004895995998170142,0.004115277156580079,-1950.7621784825928
5498,0.0002961443262419087,0.00423736731471019,-1952.4410872793396
5499,0.0004476881932260225,0.004315917499555151,-1949.8567054322743
5500,0.0004891530181634833,0.004104172583652765,-1950.9132580758871
5501,0.0004966539947548227,0.004201029298351723,-1950.1661648879194
5502,0.0003577423872476323,0.004291018563427785,-1950.215918959111
5503,0.000350023249852551,0.004229462722072816,-1950.4036644439302
5504,0.00043447635302376283,0.004239975591837803,-1949.455944743461
5505,0.00048204702322823394,0.004228167798626695,-1949.8835353517388
5506,0.0003869802649094363,0.004241558111881558,-1949.6684729459828
5507,0.000418770074046055,0.004320597973413581,-1949.7721188941177
5508,0.0003720419646327654,0.004224107487696503,-1949.936520449603
5509,0.000450439225325588,0.004294032550777987,-1949.7141562117354
5510,0.0004269488652870894,0.004362757502872449,-1950.2503302120806
5511,0.0003910255865322255,0.004305425263103706,-1949.7814358825528
5512,0.00039639349031538013,0.0042520700068642186,-1949.5648485644704
5513,0.0004015819215011566,0.004321320452055125,-1949.8201579815266
5514,0.00036136970384296384,0.0042383675453361675,-1950.104516938721
5515,0.00041869228581035175,0.00427663354832035,-1949.5050981519494
5516,0.0004738137435851795,0.004347142512423462,-1950.5102571476464
5517,0.0005556889301348947,0.004235159200832851,-1951.5919129095855
5518,0.0003722270633091667,0.004368852401400905,-1950.5921393992808
5519,0.00040396017132027934,0.004419439001976739,-1951.1435280412088
5520,0.0004740273343352534,0.004425567272330853,-1951.853158195075
5521,0.0003978762272110767,0.004271161227145458,-1949.5777887406857
5522,0.000449696740381259,0.00425608576186846,-1949.5477042205
5523,0.00036347581447392557,0.004240316061704069,-1950.0555939895723
5524,0.00038995534713296906,0.004449190478200598,-1951.7998210991718
5525,0.00042373099354321963,0.004198280031718758,-1949.5636100583533
5526,0.0004148370475882299,0.004096118991628158,-1950.779672720814
5527,0.000402618437690658,0.004202853911970486,-1949.6390593564754
5528,0.00038334853463786544,0.004341854808340488,-1950.1501335233
5529,0.0003879423741912696,0.004299283912861645,-1949.7760451495972
5530,0.0004267094070003284,0.004231312783087424,-1949.4513622040645
5531,0.0004548205285958831,0.00424690778128906,-1949.5733030908984
5532,0.0005081910537993896,0.004171076767923325,-1950.5200146282932
5533,0.00047573226985327864,0.004300317316098162,-1950.0580906521566
5534,0.00039200584501171074,0.0040866153582319615,-1951.2066503563105
5535,0.00042771179975964506,0.004285725222319113,-1949.5479551515798
5536,0.000461630929574522,0.004224967668848837,-1949.635400141309
5537,0.0003461598014307198,0.004340297575636819,-1950.7897805960135
5538,0.00029394234045788205,0.004211880609637061,-1952.7071806950428
5539,0.0003947336229961671,0.004279396211017806,-1949.6266826551353
5540,0.0004989530344106565,0.00440834612649879,-1952.0078880814342
5541,0.0003632330965591544,0.004299307971194119,-1950.13821132977
5542,0.0003557544197012244,0.004225723212377719,-1950.2731031982503
5543,0.0003507859176199362,0.004132034006879536,-1951.3043293410772
5544,0.0003787034818165448,0.004120566028989088,-1950.8243059671292
5545,0.0003398751620298122,0.004298386909024969,-1950.6916394144012
5546,0.0005466446937305295,0.004334896368571651,-1952.0900892132306
5547,0.00044099531944215607,0.004162959812646651,-1949.8248832498216
5548,0.0003521686619641845,0.004257736141218797,-1950.2912818158966
5549,0.00043977881626987243,0.00419358219938041,-1949.6004374522988
5550,0.0003213847242779303,0.0042766621761072335,-1951.2510812885416
5551,0.0004460550257044851,0.004259537815502579,-1949.530348052836
5552,0.0004349641336363545,0.004287876906675011,-1949.5807030760923
5553,0.0005480496231949674,0.004265662162974137,-1951.4802141113553
5554,0.00037727454162311336,0.0041594433574364785,-1950.3238472738708
5555,0.00047618217955783314,0.004046685990072499,-1951.8371552004235
5556,0.00038936472664695025,0.004198110343185005,-1949.8024051253103
5557,0.0004576773265162833,0.004127376496618188,-1950.2852969578864
5558,0.00039054679104552766,0.004344295859828857,-1950.1070504709498
5559,0.00046389061662908677,0.0042177050717896875,-1949.6691958499607
5560,0.0004119516856611138,0.004404333776904538,-1950.8623736955324
5561,0.0004988807391561998,0.004231907617150325,-1950.1678015767252
5562,0.0005137331334601154,0.004293281576753315,-1950.743077395622
5563,0.0005371245460051494,0.004273756058956912,-1951.210753754073
5564,0.0004148263022156291,0.004222929362783535,-1949.4882085192912
5565,0.00046754821865164126,0.00435111650026192,-1950.4674496715559
5566,0.00040595442873309496,0.00431264736678109,-1949.7331083240301
5567,0.00043948393930973455,0.004276764712912835,-1949.548840583035
5568,0.00047278724975603835,0.004281293394929448,-1949.8894572647082
5569,0.0004944026117842424,0.004281652697323579,-1950.2485902806925
5570,0.000389778669039707,0.004230643199209936,-1949.655672532698
5571,0.0003931261585442614,0.004262388789768044,-1949.6022749206734
5572,0.0004236590131035577,0.0041711063746668236,-1949.7515601658383
5573,0.0004213482695550094,0.004314961823278612,-1949.726906725066
5574,0.0003565836788371333,0.00416834383267047,-1950.67396812454
5575,0.00040354054066051037,0.00418627605305422,-1949.7362028709965
5576,0.0004009096047299197,0.004230184460808783,-1949.5494934002368
5577,0.0003738424926988203,0.004225042557433373,-1949.9013713887205
5578,0.0005096806183830878,0.004318652444329065,-1950.8818299123084
5579,0.0004004606806333424,0.004224122984230457,-1949.5685855048955
5580,0.0004333324034563543,0.0043183767041682685,-1949.7867127573365
5581,0.0004744158704435943,0.004232845311162156,-1949.77639354476
5582,0.0003489428800290809,0.004240416475803747,-1950.3984662966916
5583,0.0004934708955268186,0.004139844722393497,-1950.525176455195
5584,0.0004478708929945497,0.004120784841387669,-1950.327891912785
5585,0.0005096355062170747,0.004307249306770156,-1950.7673073438107
5586,0.0004371410067925212,0.004161591421645301,-1949.8300307388765
5587,0.00036901417677065944,0.0041817354546088694,-1950.2587563140285
5588,0.0003427288267572593,0.0041901572009964815,-1950.851832673198
5589,0.00038044551621426836,0.0043532883136492544,-1950.3028940929491
5590,0.0004030476475500866,0.004255724900908557,-1949.516458959244
5591,0.00033481894614066133,0.004298420611173445,-1950.842393580661
5592,0.00047212980722286836,0.0042932955635097666,-1949.9544427738415
5593,0.0003308753609120306,0.004162880493334604,-1951.5318547971483
5594,0.00041355673220227736,0.004354608863866842,-1950.1248036813988
5595,0.00037688894351659827,0.004187808029979658,-1950.0605378626135
5596,0.00042184519117298376,0.004065179145542661,-1951.3431255902462
5597,0.00041098805568906777,0.004249100277331613,-1949.4713793494016
5598,0.00043900806100826,0.004155548934182034,-1949.8910584026469
5599,0.0005291346926089252,0.004191430941647221,-1950.8810803530305
5600,0.0004825660696788056,0.00416115882409214,-1950.1722439704786
5601,0.0005091440087558144,0.004204218458319708,-1950.3950713612296
5602,0.0004107355106543773,0.004269002503732885,-1949.499991135071
5603,0.0005292814884552199,0.004273130962165209,-1950.9931923412505
5604,0.0003560159537599838,0.004344209157391489,-1950.600615432803
5605,0.00044639502042115867,0.004039888415166145,-1951.8553773897318
5606,0.000426081694614784,0.004171320552114352,-1949.7450183912404
5607,0.00036822016784542717,0.004182213588453579,-1950.2708053613094
5608,0.0004484449810499572,0.004318646580042343,-1949.8874213207266
5609,0.0003674563852797731,0.004503098238678708,-1953.3054577463051
5610,0.00034173242569802135,0.004259448424854503,-1950.5707211657598
5611,0.0003631570740231236,0.004466569576835757,-1952.458223151139
5612,0.00047500216001149893,0.004241204970543787,-1949.7885888539586
5613,0.00038596090688976833,0.004330392019984102,-1950.0156427193758
5614,0.00033131774906907985,0.004223623213484137,-1950.9982002193708
5615,0.00038008168388984465,0.004485412383111244,-1952.717688530241
5616,0.0004095426333143003,0.00420336373962379,-1949.5888095319533
5617,0.00038760372560110837,0.004254153097072453,-1949.6543568151935
5618,0.0005440774533790398,0.0040487229499905604,-1952.9148211175216
5619,0.0004977829675031838,0.004238925004819125,-1950.1537336488727
5620,0.0003702454461033802,0.004138050329771691,-1950.7305117902815
5621,0.00045408229659543037,0.004254031854626033,-1949.5781218699397
5622,0.0004718117807036718,0.004015960615380696,-1952.5504740657857
5623,0.00040207060799955904,0.004206038291851981,-1949.6270112542334
5624,0.00040406185452091295,0.004178510329393618,-1949.7919504851197
5625,0.0004840267416176268,0.004224578478884273,-1949.915009816809
5626,0.00035592275518818705,0.004199466930472312,-1950.4137773819448
5627,0.00036158674051136485,0.004331850366386219,-1950.3802604214968
5628,0.00039489072394750276,0.0041815472960733645,-1949.8558002536518
5629,0.0004739878141543358,0.004314811287040613,-1950.1550628768525
5630,0.00037469154807500955,0.004267671320583036,-1949.8417842627746
5631,0.0005110839899174753,0.004327215091773787,-1951.0097954529788
5632,0.0003677960805225157,0.004211222430668249,-1950.075233658221
5633,0.0003968554216531022,0.0043274944557991635,-1949.8998577421062
5634,0.00048104057985472507,0.004193261519347614,-1949.950852414139
5635,0.0004360501085016899,0.004305481173289232,-1949.6963627499042
5636,0.0004105649511496375,0.004182918812876993,-1949.7112976771973
5637,0.00040065492497678876,0.004056401954145197,-1951.7352930120958
5638,0.0003978769220939036,0.004295941688461286,-1949.6726526654334
5639,0.0005608863910724432,0.004406785933214343,-1953.8103261183112
5640,0.00033797266090114536,0.004209391992162814,-1950.8570609498295
5641,0.0003867534650264022,0.004311290001411335,-1949.8602924373884
5642,0.00036985187968763234,0.004195868278278622,-1950.129926552013
5643,0.0004739796567519745,0.0041163716643887885,-1950.562301797627
5644,0.0003868020878390311,0.004267398956209472,-1949.6761860507395
5645,0.00041033234881783287,0.0045783915992220845,-1955.4802205129336
5646,0.00044967257365631085,0.004253352864224169,-1949.5422984371096
5647,0.000495557451394326,0.0040808794297393465,-1951.3781216455002
5648,0.0004975058730701543,0.004300852600477455,-1950.4479178077531
5649,0.0004163721403899345,0.004321969226382255,-1949.784244821473
5650,0.00040562023511973443,0.004145263648628843,-1950.116093138458
5651,0.00038994652850670136,0.0042190750437488996,-1949.689862573475
5652,0.0004227308385880631,0.004109441910246731,-1950.509347183335
5653,0.000335022412240428,0.004131821400579751,-1951.8160701652446
5654,0.000453698575392734,0.004374170891730227,-1950.6168460099184
5655,0.000485815872959598,0.004204506871329911,-1949.978420641945
5656,0.0003687436296339546,0.004363628674325167,-1950.5790324002542
5657,0.0004554638451734767,0.00424902320723488,-1949.5815208406573
5658,0.00039490500127659653,0.00423480635051508,-1949.5925491490884
5659,0.0004754268455840855,0.004250984566962841,-1949.8098335998188
5660,0.00047334227777929324,0.004287756536935921,-1949.9352910191562
5661,0.0003635204283787555,0.004210832537250405,-1950.1660583945686
5662,0.0003511874993815601,0.00422638843742556,-1950.3850510807245
5663,0.0003583559693726065,0.004137078902945162,-1951.0224754312355
5664,0.0004212990333825902,0.004160603741718467,-1949.8546123713452
5665,0.0004637948018215322,0.004249302741439202,-1949.663253258945
5666,0.0005510320532401441,0.004196883584909544,-1951.4507563947254
5667,0.00036687701231358666,0.004223819394363674,-1950.0354832848675
5668,0.0004499491569831624,0.0042415749403397485,-1949.5314676791725
5669,0.000346806460095333,0.004298632437980523,-1950.5039303061205
5670,0.00044293668045726215,0.0042301105003282975,-1949.493879183454
5671,0.0003953044374545275,0.0042830603753362066,-1949.6346992994488
5672,0.0004341936787638939,0.004425170386313035,-1951.3410843703261
5673,0.000512367002646029,0.0042555147181434555,-1950.4952478742211
5674,0.00043332697076754734,0.004220323565599329,-1949.479335291469
5675,0.0003111061585404018,0.004292987707179602,-1951.6888021911377
5676,0.00041912682215815403,0.004231295783925572,-1949.4583197749096
5677,0.00036409470296921634,0.00426783680948525,-1950.0301745078611
5678,0.00039753008896040013,0.004037623698245672,-1952.2367078201974
5679,0.0004417350762360491,0.00408832728606921,-1950.8347110138384
5680,0.00043239648981978915,0.004261081998019988,-1949.4717299107197
5681,0.0005598167899128465,0.004236981940107675,-1951.725146370638
5682,0.0004391477409597585,0.0041291881635423505,-1950.1955525216615
5683,0.000376408264827254,0.004394405908129626,-1950.897888114622
5684,0.0004343803928719384,0.004183790006637452,-1949.648819095889
5685,0.0005174886511270789,0.004379088498882949,-1951.9213545494706
5686,0.00038135596871161033,0.0041860150872738465,-1950.0011764702208
5687,0.00045729267500661076,0.004227054753748988,-1949.5934685485402
5688,0.0003902173248568495,0.0042524727434353525,-1949.6249129304142
5689,0.00035025480765257485,0.004388704677106333,-1951.2507455568398
5690,0.00041830735445313224,0.004169533001400095,-1949.7820393580369
5691,0.0002679970948255374,0.004244400812656543,-1954.0898620173912
5692,0.00039770155921258117,0.004170509192063287,-1949.921346869663
5693,0.00037928678946753963,0.004243279598859622,-1949.7699961519693
5694,0.0004022690361506307,0.0043996891938871355,-1950.7955138070488
5695,0.0005126594297804891,0.004096416023516638,-1951.404100285113
5696,0.0005133911250981806,0.004409552735353506,-1952.3895934125164
5697,0.0004550106921820889,0.004321472385300307,-1949.9760349227895
5698,0.0004048492190491287,0.004395449398716929,-1950.7187975918075
5699,0.0002977130652274195,0.00419425770447036,-1952.6561721643104
5700,0.0003386968797346761,0.0042196812809773025,-1950.7744731986422
5701,0.00043159941161448757,0.004190716592322014,-1949.6024049422826
5702,0.00039614313880580594,0.004292766567770984,-1949.6694338879088
5703,0.0005499148865824212,0.004244904497061392,-1951.4439989088448
5704,0.0003387137031134795,0.004207918015759378,-1950.8429548154702
5705,0.0004595415274799913,0.004190261327399212,-1949.7292148453005
5706,0.000437731943156692,0.004117568446393194,-1950.35560916979
5707,0.0004700707879635759,0.00416631042178759,-1949.984044507345
5708,0.0004302261088411167,0.004194445888226282,-1949.580282045999
5709,0.0004266431829512243,0.004185326169579376,-1949.6379501052938
5710,0.0003275556300337137,0.004411425758122311,-1952.192431478508
5711,0.00041403552763346685,0.00442169118373002,-1951.1841441794154
5712,0.00038226118779567176,0.0041553921205798134,-1950.284901413212
5713,0.00032869866025803,0.004204914612670973,-1951.2045915806968
5714,0.00045602943877740384,0.004221893221777949,-1949.5900551295485
5715,0.00043502252880315076,0.0043336727423773525,-1949.9406494138605
5716,0.00030842354351440416,0.004336861687881405,-1952.0178763683662
5717,0.0004577418985826029,0.004221192462973827,-1949.605526397113
5718,0.00039252451816268013,0.00441766174170602,-1951.1528864640368
5719,0.00036030697666782405,0.004406632879271469,-1951.3276085376426
5720,0.0003681165172110292,0.004269841836085523,-1949.9565230122894
5721,0.0005163118513908732,0.004214800398211062,-1950.5304217061077
5722,0.0004822485649463928,0.004160325180806623,-1950.1748869175108
5723,0.00034804025313220897,0.004211608564039283,-1950.542644941929
5724,0.0003968376665659657,0.004435659192140992,-1951.4824428173551
5725,0.00047686031766881965,0.004165916397268231,-1950.062646393967
5726,0.00030942611983777904,0.004304565466967043,-1951.7961308735598
5727,0.000414026738873252,0.004242147778760186,-1949.460889764412
