well,bf,gfp,time,experiment,defect,nuclease
152,2,0,760,CTG_Cpf1,CTG,Cpf1
152,2,0,780,CTG_Cpf1,CTG,Cpf1
152,2,0,800,CTG_Cpf1,CTG,Cpf1
152,2,0,820,CTG_Cpf1,CTG,Cpf1
152,3,0,840,CTG_Cpf1,CTG,Cpf1
152,3,0,860,CTG_Cpf1,CTG,Cpf1
152,3,0,880,CTG_Cpf1,CTG,Cpf1
152,3,0,900,CTG_Cpf1,CTG,Cpf1
152,3,0,920,CTG_Cpf1,CTG,Cpf1
152,3,0,940,CTG_Cpf1,CTG,Cpf1
152,4,0,960,CTG_Cpf1,CTG,Cpf1
152,4,0,980,CTG_Cpf1,CTG,Cpf1
152,4,0,1000,CTG_Cpf1,CTG,Cpf1
152,4,0,1020,CTG_Cpf1,CTG,Cpf1
152,4,0,1040,CTG_Cpf1,CTG,Cpf1
152,4,0,1060,CTG_Cpf1,CTG,Cpf1
152,4,0,1080,CTG_Cpf1,CTG,Cpf1
152,4,0,1100,CTG_Cpf1,CTG,Cpf1
152,4,0,1120,CTG_Cpf1,CTG,Cpf1
152,4,0,1140,CTG_Cpf1,CTG,Cpf1
152,4,0,1160,CTG_Cpf1,CTG,Cpf1
152,4,0,1180,CTG_Cpf1,CTG,Cpf1
152,4,0,1200,CTG_Cpf1,CTG,Cpf1
152,4,0,1220,CTG_Cpf1,CTG,Cpf1
152,4,0,1240,CTG_Cpf1,CTG,Cpf1
152,4,0,1260,CTG_Cpf1,CTG,Cpf1
152,4,0,1280,CTG_Cpf1,CTG,Cpf1
152,4,0,1300,CTG_Cpf1,CTG,Cpf1
152,4,0,1320,CTG_Cpf1,CTG,Cpf1
152,4,0,1340,CTG_Cpf1,CTG,Cpf1
152,4,0,1360,CTG_Cpf1,CTG,Cpf1
152,4,0,1380,CTG_Cpf1,CTG,Cpf1
152,5,0,1400,CTG_Cpf1,CTG,Cpf1
152,5,0,1420,CTG_Cpf1,CTG,Cpf1
152,5,0,1440,CTG_Cpf1,CTG,Cpf1
153,1,0,0,CTG_Cpf1,CTG,Cpf1
153,1,0,20,CTG_Cpf1,CTG,Cpf1
153,1,0,40,CTG_Cpf1,CTG,Cpf1
153,1,0,60,CTG_Cpf1,CTG,Cpf1
153,1,0,80,CTG_Cpf1,CTG,Cpf1
153,1,0,100,CTG_Cpf1,CTG,Cpf1
153,1,0,120,CTG_Cpf1,CTG,Cpf1
153,1,0,140,CTG_Cpf1,CTG,Cpf1
153,1,0,160,CTG_Cpf1,CTG,Cpf1
153,1,0,180,CTG_Cpf1,CTG,Cpf1
153,1,0,200,CTG_Cpf1,CTG,Cpf1
153,1,0,220,CTG_Cpf1,CTG,Cpf1
153,1,0,240,CTG_Cpf1,CTG,Cpf1
153,1,0,260,CTG_Cpf1,CTG,Cpf1
153,1,0,280,CTG_Cpf1,CTG,Cpf1
153,1,0,300,CTG_Cpf1,CTG,Cpf1
153,1,0,320,CTG_Cpf1,CTG,Cpf1
153,1,0,340,CTG_Cpf1,CTG,Cpf1
153,2,0,360,CTG_Cpf1,CTG,Cpf1
153,2,0,380,CTG_Cpf1,CTG,Cpf1
153,2,0,400,CTG_Cpf1,CTG,Cpf1
153,2,0,420,CTG_Cpf1,CTG,Cpf1
153,2,0,440,CTG_Cpf1,CTG,Cpf1
153,2,0,460,CTG_Cpf1,CTG,Cpf1
153,2,0,480,CTG_Cpf1,CTG,Cpf1
153,2,0,500,CTG_Cpf1,CTG,Cpf1
153,2,0,520,CTG_Cpf1,CTG,Cpf1
153,2,0,540,CTG_Cpf1,CTG,Cpf1
153,3,0,560,CTG_Cpf1,CTG,Cpf1
153,3,0,580,CTG_Cpf1,CTG,Cpf1
153,3,0,600,CTG_Cpf1,CTG,Cpf1
153,3,0,620,CTG_Cpf1,CTG,Cpf1
153,3,0,640,CTG_Cpf1,CTG,Cpf1
153,3,0,660,CTG_Cpf1,CTG,Cpf1
153,3,0,680,CTG_Cpf1,CTG,Cpf1
153,4,0,700,CTG_Cpf1,CTG,Cpf1
153,4,0,720,CTG_Cpf1,CTG,Cpf1
153,4,0,740,CTG_Cpf1,CTG,Cpf1
153,4,0,760,CTG_Cpf1,CTG,Cpf1
153,4,0,780,CTG_Cpf1,CTG,Cpf1
153,4,0,800,CTG_Cpf1,CTG,Cpf1
153,6,0,820,CTG_Cpf1,CTG,Cpf1
153,6,0,840,CTG_Cpf1,CTG,Cpf1
153,6,0,860,CTG_Cpf1,CTG,Cpf1
153,6,0,880,CTG_Cpf1,CTG,Cpf1
153,6,0,900,CTG_Cpf1,CTG,Cpf1
153,7,0,920,CTG_Cpf1,CTG,Cpf1
153,7,0,940,CTG_Cpf1,CTG,Cpf1
153,8,1,960,CTG_Cpf1,CTG,Cpf1
153,8,1,980,CTG_Cpf1,CTG,Cpf1
153,8,1,1000,CTG_Cpf1,CTG,Cpf1
153,8,2,1020,CTG_Cpf1,CTG,Cpf1
153,8,2,1040,CTG_Cpf1,CTG,Cpf1
153,8,2,1060,CTG_Cpf1,CTG,Cpf1
153,9,2,1080,CTG_Cpf1,CTG,Cpf1
153,11,2,1100,CTG_Cpf1,CTG,Cpf1
153,12,2,1120,CTG_Cpf1,CTG,Cpf1
153,14,2,1140,CTG_Cpf1,CTG,Cpf1
153,16,2,1160,CTG_Cpf1,CTG,Cpf1
153,16,2,1180,CTG_Cpf1,CTG,Cpf1
153,19,2,1200,CTG_Cpf1,CTG,Cpf1
153,22,2,1220,CTG_Cpf1,CTG,Cpf1
153,25,2,1240,CTG_Cpf1,CTG,Cpf1
153,27,2,1260,CTG_Cpf1,CTG,Cpf1
153,27,2,1280,CTG_Cpf1,CTG,Cpf1
153,30,2,1300,CTG_Cpf1,CTG,Cpf1
153,30,2,1320,CTG_Cpf1,CTG,Cpf1
153,33,2,1340,CTG_Cpf1,CTG,Cpf1
153,33,4,1360,CTG_Cpf1,CTG,Cpf1
153,34,4,1380,CTG_Cpf1,CTG,Cpf1
153,39,4,1400,CTG_Cpf1,CTG,Cpf1
153,42,4,1420,CTG_Cpf1,CTG,Cpf1
153,48,6,1440,CTG_Cpf1,CTG,Cpf1
154,1,0,0,CTG_Cpf1,CTG,Cpf1
154,1,0,20,CTG_Cpf1,CTG,Cpf1
154,1,0,40,CTG_Cpf1,CTG,Cpf1
154,1,0,60,CTG_Cpf1,CTG,Cpf1
154,1,0,80,CTG_Cpf1,CTG,Cpf1
154,1,0,100,CTG_Cpf1,CTG,Cpf1
154,1,0,120,CTG_Cpf1,CTG,Cpf1
154,1,0,140,CTG_Cpf1,CTG,Cpf1
154,1,0,160,CTG_Cpf1,CTG,Cpf1
154,1,0,180,CTG_Cpf1,CTG,Cpf1
154,1,0,200,CTG_Cpf1,CTG,Cpf1
154,1,0,220,CTG_Cpf1,CTG,Cpf1
154,1,0,240,CTG_Cpf1,CTG,Cpf1
154,1,0,260,CTG_Cpf1,CTG,Cpf1
154,1,0,280,CTG_Cpf1,CTG,Cpf1
154,1,0,300,CTG_Cpf1,CTG,Cpf1
154,1,0,320,CTG_Cpf1,CTG,Cpf1
154,1,0,340,CTG_Cpf1,CTG,Cpf1
154,1,0,360,CTG_Cpf1,CTG,Cpf1
154,1,0,380,CTG_Cpf1,CTG,Cpf1
154,1,0,400,CTG_Cpf1,CTG,Cpf1
154,1,0,420,CTG_Cpf1,CTG,Cpf1
154,1,0,440,CTG_Cpf1,CTG,Cpf1
154,1,0,460,CTG_Cpf1,CTG,Cpf1
154,1,0,480,CTG_Cpf1,CTG,Cpf1
154,1,0,500,CTG_Cpf1,CTG,Cpf1
154,1,0,520,CTG_Cpf1,CTG,Cpf1
154,1,0,540,CTG_Cpf1,CTG,Cpf1
154,1,0,560,CTG_Cpf1,CTG,Cpf1
154,1,0,580,CTG_Cpf1,CTG,Cpf1
154,1,0,600,CTG_Cpf1,CTG,Cpf1
154,1,0,620,CTG_Cpf1,CTG,Cpf1
154,1,0,640,CTG_Cpf1,CTG,Cpf1
154,1,0,660,CTG_Cpf1,CTG,Cpf1
154,1,0,680,CTG_Cpf1,CTG,Cpf1
154,1,0,700,CTG_Cpf1,CTG,Cpf1
154,1,0,720,CTG_Cpf1,CTG,Cpf1
154,1,0,740,CTG_Cpf1,CTG,Cpf1
154,1,0,760,CTG_Cpf1,CTG,Cpf1
154,1,0,780,CTG_Cpf1,CTG,Cpf1
154,1,0,800,CTG_Cpf1,CTG,Cpf1
154,1,0,820,CTG_Cpf1,CTG,Cpf1
154,1,0,840,CTG_Cpf1,CTG,Cpf1
154,1,0,860,CTG_Cpf1,CTG,Cpf1
154,1,0,880,CTG_Cpf1,CTG,Cpf1
154,1,0,900,CTG_Cpf1,CTG,Cpf1
154,1,0,920,CTG_Cpf1,CTG,Cpf1
154,1,0,940,CTG_Cpf1,CTG,Cpf1
154,1,0,960,CTG_Cpf1,CTG,Cpf1
154,1,0,980,CTG_Cpf1,CTG,Cpf1
154,1,0,1000,CTG_Cpf1,CTG,Cpf1
154,2,0,1020,CTG_Cpf1,CTG,Cpf1
154,2,0,1040,CTG_Cpf1,CTG,Cpf1
154,2,0,1060,CTG_Cpf1,CTG,Cpf1
154,2,0,1080,CTG_Cpf1,CTG,Cpf1
154,2,0,1100,CTG_Cpf1,CTG,Cpf1
154,3,0,1120,CTG_Cpf1,CTG,Cpf1
154,3,0,1140,CTG_Cpf1,CTG,Cpf1
154,3,0,1160,CTG_Cpf1,CTG,Cpf1
154,3,0,1180,CTG_Cpf1,CTG,Cpf1
154,3,0,1200,CTG_Cpf1,CTG,Cpf1
154,3,0,1220,CTG_Cpf1,CTG,Cpf1
154,3,0,1240,CTG_Cpf1,CTG,Cpf1
154,3,0,1260,CTG_Cpf1,CTG,Cpf1
154,3,0,1280,CTG_Cpf1,CTG,Cpf1
154,4,0,1300,CTG_Cpf1,CTG,Cpf1
154,5,0,1320,CTG_Cpf1,CTG,Cpf1
154,5,0,1340,CTG_Cpf1,CTG,Cpf1
154,5,0,1360,CTG_Cpf1,CTG,Cpf1
154,5,0,1380,CTG_Cpf1,CTG,Cpf1
154,7,0,1400,CTG_Cpf1,CTG,Cpf1
154,7,0,1420,CTG_Cpf1,CTG,Cpf1
154,7,0,1440,CTG_Cpf1,CTG,Cpf1
155,1,0,0,CTG_Cpf1,CTG,Cpf1
155,1,0,20,CTG_Cpf1,CTG,Cpf1
155,1,0,40,CTG_Cpf1,CTG,Cpf1
155,1,0,60,CTG_Cpf1,CTG,Cpf1
155,1,0,80,CTG_Cpf1,CTG,Cpf1
155,1,0,100,CTG_Cpf1,CTG,Cpf1
155,1,0,120,CTG_Cpf1,CTG,Cpf1
155,1,0,140,CTG_Cpf1,CTG,Cpf1
155,1,0,160,CTG_Cpf1,CTG,Cpf1
155,1,0,180,CTG_Cpf1,CTG,Cpf1
155,1,0,200,CTG_Cpf1,CTG,Cpf1
155,1,0,220,CTG_Cpf1,CTG,Cpf1
155,1,0,240,CTG_Cpf1,CTG,Cpf1
155,1,0,260,CTG_Cpf1,CTG,Cpf1
155,1,0,280,CTG_Cpf1,CTG,Cpf1
155,1,0,300,CTG_Cpf1,CTG,Cpf1
155,1,0,320,CTG_Cpf1,CTG,Cpf1
155,1,0,340,CTG_Cpf1,CTG,Cpf1
155,1,0,360,CTG_Cpf1,CTG,Cpf1
155,1,0,380,CTG_Cpf1,CTG,Cpf1
155,1,0,400,CTG_Cpf1,CTG,Cpf1
155,1,0,420,CTG_Cpf1,CTG,Cpf1
155,1,0,440,CTG_Cpf1,CTG,Cpf1
155,1,0,460,CTG_Cpf1,CTG,Cpf1
155,1,0,480,CTG_Cpf1,CTG,Cpf1
155,1,0,500,CTG_Cpf1,CTG,Cpf1
155,1,0,520,CTG_Cpf1,CTG,Cpf1
155,1,0,540,CTG_Cpf1,CTG,Cpf1
155,1,0,560,CTG_Cpf1,CTG,Cpf1
155,1,0,580,CTG_Cpf1,CTG,Cpf1
155,1,0,600,CTG_Cpf1,CTG,Cpf1
155,1,0,620,CTG_Cpf1,CTG,Cpf1
155,1,0,640,CTG_Cpf1,CTG,Cpf1
155,1,0,660,CTG_Cpf1,CTG,Cpf1
155,1,0,680,CTG_Cpf1,CTG,Cpf1
155,1,0,700,CTG_Cpf1,CTG,Cpf1
155,1,0,720,CTG_Cpf1,CTG,Cpf1
155,1,0,740,CTG_Cpf1,CTG,Cpf1
155,1,0,760,CTG_Cpf1,CTG,Cpf1
155,2,0,780,CTG_Cpf1,CTG,Cpf1
155,2,0,800,CTG_Cpf1,CTG,Cpf1
155,2,0,820,CTG_Cpf1,CTG,Cpf1
155,2,0,840,CTG_Cpf1,CTG,Cpf1
155,2,0,860,CTG_Cpf1,CTG,Cpf1
155,2,0,880,CTG_Cpf1,CTG,Cpf1
155,2,0,900,CTG_Cpf1,CTG,Cpf1
155,2,0,920,CTG_Cpf1,CTG,Cpf1
155,2,0,940,CTG_Cpf1,CTG,Cpf1
155,2,0,960,CTG_Cpf1,CTG,Cpf1
155,2,0,980,CTG_Cpf1,CTG,Cpf1
155,2,0,1000,CTG_Cpf1,CTG,Cpf1
155,2,0,1020,CTG_Cpf1,CTG,Cpf1
155,3,0,1040,CTG_Cpf1,CTG,Cpf1
155,3,0,1060,CTG_Cpf1,CTG,Cpf1
155,3,0,1080,CTG_Cpf1,CTG,Cpf1
155,4,0,1100,CTG_Cpf1,CTG,Cpf1
155,5,0,1120,CTG_Cpf1,CTG,Cpf1
155,5,0,1140,CTG_Cpf1,CTG,Cpf1
155,5,0,1160,CTG_Cpf1,CTG,Cpf1
155,6,0,1180,CTG_Cpf1,CTG,Cpf1
155,6,0,1200,CTG_Cpf1,CTG,Cpf1
155,6,0,1220,CTG_Cpf1,CTG,Cpf1
155,6,0,1240,CTG_Cpf1,CTG,Cpf1
155,7,0,1260,CTG_Cpf1,CTG,Cpf1
155,7,0,1280,CTG_Cpf1,CTG,Cpf1
155,11,0,1300,CTG_Cpf1,CTG,Cpf1
155,11,0,1320,CTG_Cpf1,CTG,Cpf1
155,12,0,1340,CTG_Cpf1,CTG,Cpf1
155,12,0,1360,CTG_Cpf1,CTG,Cpf1
155,13,1,1380,CTG_Cpf1,CTG,Cpf1
155,14,2,1400,CTG_Cpf1,CTG,Cpf1
155,14,2,1420,CTG_Cpf1,CTG,Cpf1
155,15,3,1440,CTG_Cpf1,CTG,Cpf1
156,1,0,0,CTG_Cpf1,CTG,Cpf1
156,1,0,20,CTG_Cpf1,CTG,Cpf1
156,1,0,40,CTG_Cpf1,CTG,Cpf1
156,1,0,60,CTG_Cpf1,CTG,Cpf1
156,1,0,80,CTG_Cpf1,CTG,Cpf1
156,1,0,100,CTG_Cpf1,CTG,Cpf1
156,1,0,120,CTG_Cpf1,CTG,Cpf1
156,1,0,140,CTG_Cpf1,CTG,Cpf1
156,1,0,160,CTG_Cpf1,CTG,Cpf1
156,1,0,180,CTG_Cpf1,CTG,Cpf1
156,1,0,200,CTG_Cpf1,CTG,Cpf1
156,1,0,220,CTG_Cpf1,CTG,Cpf1
156,1,0,240,CTG_Cpf1,CTG,Cpf1
156,1,0,260,CTG_Cpf1,CTG,Cpf1
156,1,0,280,CTG_Cpf1,CTG,Cpf1
156,1,0,300,CTG_Cpf1,CTG,Cpf1
156,1,0,320,CTG_Cpf1,CTG,Cpf1
156,1,0,340,CTG_Cpf1,CTG,Cpf1
156,1,0,360,CTG_Cpf1,CTG,Cpf1
156,1,0,380,CTG_Cpf1,CTG,Cpf1
156,1,0,400,CTG_Cpf1,CTG,Cpf1
156,1,0,420,CTG_Cpf1,CTG,Cpf1
156,1,0,440,CTG_Cpf1,CTG,Cpf1
156,1,0,460,CTG_Cpf1,CTG,Cpf1
156,1,0,480,CTG_Cpf1,CTG,Cpf1
156,1,0,500,CTG_Cpf1,CTG,Cpf1
156,1,0,520,CTG_Cpf1,CTG,Cpf1
156,1,0,540,CTG_Cpf1,CTG,Cpf1
156,1,0,560,CTG_Cpf1,CTG,Cpf1
156,1,0,580,CTG_Cpf1,CTG,Cpf1
156,1,0,600,CTG_Cpf1,CTG,Cpf1
156,1,0,620,CTG_Cpf1,CTG,Cpf1
156,1,0,640,CTG_Cpf1,CTG,Cpf1
156,1,0,660,CTG_Cpf1,CTG,Cpf1
156,1,0,680,CTG_Cpf1,CTG,Cpf1
156,2,0,700,CTG_Cpf1,CTG,Cpf1
156,2,0,720,CTG_Cpf1,CTG,Cpf1
156,2,0,740,CTG_Cpf1,CTG,Cpf1
156,2,0,760,CTG_Cpf1,CTG,Cpf1
156,2,0,780,CTG_Cpf1,CTG,Cpf1
156,2,0,800,CTG_Cpf1,CTG,Cpf1
156,2,0,820,CTG_Cpf1,CTG,Cpf1
156,2,0,840,CTG_Cpf1,CTG,Cpf1
156,2,0,860,CTG_Cpf1,CTG,Cpf1
156,2,0,880,CTG_Cpf1,CTG,Cpf1
156,2,0,900,CTG_Cpf1,CTG,Cpf1
156,2,0,920,CTG_Cpf1,CTG,Cpf1
156,3,0,940,CTG_Cpf1,CTG,Cpf1
156,3,0,960,CTG_Cpf1,CTG,Cpf1
156,3,0,980,CTG_Cpf1,CTG,Cpf1
156,3,0,1000,CTG_Cpf1,CTG,Cpf1
156,4,0,1020,CTG_Cpf1,CTG,Cpf1
156,4,0,1040,CTG_Cpf1,CTG,Cpf1
156,4,0,1060,CTG_Cpf1,CTG,Cpf1
156,5,0,1080,CTG_Cpf1,CTG,Cpf1
156,6,0,1100,CTG_Cpf1,CTG,Cpf1
156,7,0,1120,CTG_Cpf1,CTG,Cpf1
156,7,0,1140,CTG_Cpf1,CTG,Cpf1
156,8,0,1160,CTG_Cpf1,CTG,Cpf1
156,9,0,1180,CTG_Cpf1,CTG,Cpf1
156,9,0,1200,CTG_Cpf1,CTG,Cpf1
156,10,0,1220,CTG_Cpf1,CTG,Cpf1
156,12,0,1240,CTG_Cpf1,CTG,Cpf1
156,12,0,1260,CTG_Cpf1,CTG,Cpf1
156,15,0,1280,CTG_Cpf1,CTG,Cpf1
156,15,0,1300,CTG_Cpf1,CTG,Cpf1
156,16,0,1320,CTG_Cpf1,CTG,Cpf1
156,19,0,1340,CTG_Cpf1,CTG,Cpf1
156,22,0,1360,CTG_Cpf1,CTG,Cpf1
156,23,0,1380,CTG_Cpf1,CTG,Cpf1
156,25,0,1400,CTG_Cpf1,CTG,Cpf1
156,29,0,1420,CTG_Cpf1,CTG,Cpf1
156,34,0,1440,CTG_Cpf1,CTG,Cpf1
157,1,0,0,CTG_Cpf1,CTG,Cpf1
157,1,0,20,CTG_Cpf1,CTG,Cpf1
157,1,0,40,CTG_Cpf1,CTG,Cpf1
157,1,0,60,CTG_Cpf1,CTG,Cpf1
157,1,0,80,CTG_Cpf1,CTG,Cpf1
157,1,0,100,CTG_Cpf1,CTG,Cpf1
157,1,0,120,CTG_Cpf1,CTG,Cpf1
157,1,0,140,CTG_Cpf1,CTG,Cpf1
157,1,0,160,CTG_Cpf1,CTG,Cpf1
157,1,0,180,CTG_Cpf1,CTG,Cpf1
157,1,0,200,CTG_Cpf1,CTG,Cpf1
157,1,0,220,CTG_Cpf1,CTG,Cpf1
157,1,0,240,CTG_Cpf1,CTG,Cpf1
157,1,0,260,CTG_Cpf1,CTG,Cpf1
157,1,0,280,CTG_Cpf1,CTG,Cpf1
157,1,0,300,CTG_Cpf1,CTG,Cpf1
157,1,0,320,CTG_Cpf1,CTG,Cpf1
157,1,0,340,CTG_Cpf1,CTG,Cpf1
157,1,0,360,CTG_Cpf1,CTG,Cpf1
157,1,0,380,CTG_Cpf1,CTG,Cpf1
157,1,0,400,CTG_Cpf1,CTG,Cpf1
157,1,0,420,CTG_Cpf1,CTG,Cpf1
157,2,0,440,CTG_Cpf1,CTG,Cpf1
157,2,0,460,CTG_Cpf1,CTG,Cpf1
157,2,0,480,CTG_Cpf1,CTG,Cpf1
157,2,0,500,CTG_Cpf1,CTG,Cpf1
157,2,0,520,CTG_Cpf1,CTG,Cpf1
157,2,0,540,CTG_Cpf1,CTG,Cpf1
157,2,0,560,CTG_Cpf1,CTG,Cpf1
157,2,0,580,CTG_Cpf1,CTG,Cpf1
157,2,0,600,CTG_Cpf1,CTG,Cpf1
157,3,0,620,CTG_Cpf1,CTG,Cpf1
157,3,0,640,CTG_Cpf1,CTG,Cpf1
157,3,0,660,CTG_Cpf1,CTG,Cpf1
157,4,0,680,CTG_Cpf1,CTG,Cpf1
157,4,0,700,CTG_Cpf1,CTG,Cpf1
157,4,0,720,CTG_Cpf1,CTG,Cpf1
157,4,0,740,CTG_Cpf1,CTG,Cpf1
157,4,0,760,CTG_Cpf1,CTG,Cpf1
157,6,0,780,CTG_Cpf1,CTG,Cpf1
157,6,0,800,CTG_Cpf1,CTG,Cpf1
157,6,0,820,CTG_Cpf1,CTG,Cpf1
157,7,0,840,CTG_Cpf1,CTG,Cpf1
157,7,0,860,CTG_Cpf1,CTG,Cpf1
157,7,0,880,CTG_Cpf1,CTG,Cpf1
157,8,0,900,CTG_Cpf1,CTG,Cpf1
157,9,0,920,CTG_Cpf1,CTG,Cpf1
157,9,0,940,CTG_Cpf1,CTG,Cpf1
157,9,0,960,CTG_Cpf1,CTG,Cpf1
157,9,0,980,CTG_Cpf1,CTG,Cpf1
157,9,0,1000,CTG_Cpf1,CTG,Cpf1
157,8,0,1020,CTG_Cpf1,CTG,Cpf1
157,9,0,1040,CTG_Cpf1,CTG,Cpf1
157,10,0,1060,CTG_Cpf1,CTG,Cpf1
157,10,0,1080,CTG_Cpf1,CTG,Cpf1
157,11,0,1100,CTG_Cpf1,CTG,Cpf1
157,11,0,1120,CTG_Cpf1,CTG,Cpf1
157,11,0,1140,CTG_Cpf1,CTG,Cpf1
157,11,0,1160,CTG_Cpf1,CTG,Cpf1
157,11,0,1180,CTG_Cpf1,CTG,Cpf1
157,12,0,1200,CTG_Cpf1,CTG,Cpf1
157,13,0,1220,CTG_Cpf1,CTG,Cpf1
157,13,0,1240,CTG_Cpf1,CTG,Cpf1
157,15,0,1260,CTG_Cpf1,CTG,Cpf1
157,15,0,1280,CTG_Cpf1,CTG,Cpf1
157,15,0,1300,CTG_Cpf1,CTG,Cpf1
157,15,0,1320,CTG_Cpf1,CTG,Cpf1
157,15,0,1340,CTG_Cpf1,CTG,Cpf1
157,15,0,1360,CTG_Cpf1,CTG,Cpf1
157,15,0,1380,CTG_Cpf1,CTG,Cpf1
157,19,0,1400,CTG_Cpf1,CTG,Cpf1
157,19,0,1420,CTG_Cpf1,CTG,Cpf1
157,20,0,1440,CTG_Cpf1,CTG,Cpf1
1,1,0,0,GAA_SpCas9,GAA,SpCas9
1,1,0,20,GAA_SpCas9,GAA,SpCas9
1,1,0,40,GAA_SpCas9,GAA,SpCas9
1,1,0,60,GAA_SpCas9,GAA,SpCas9
1,1,0,80,GAA_SpCas9,GAA,SpCas9
1,1,0,100,GAA_SpCas9,GAA,SpCas9
1,1,0,120,GAA_SpCas9,GAA,SpCas9
1,1,0,140,GAA_SpCas9,GAA,SpCas9
1,1,0,160,GAA_SpCas9,GAA,SpCas9
1,1,0,180,GAA_SpCas9,GAA,SpCas9
1,1,0,200,GAA_SpCas9,GAA,SpCas9
1,1,0,220,GAA_SpCas9,GAA,SpCas9
1,1,0,240,GAA_SpCas9,GAA,SpCas9
1,1,0,260,GAA_SpCas9,GAA,SpCas9
1,1,0,280,GAA_SpCas9,GAA,SpCas9
1,1,0,300,GAA_SpCas9,GAA,SpCas9
1,1,0,320,GAA_SpCas9,GAA,SpCas9
1,1,0,340,GAA_SpCas9,GAA,SpCas9
1,1,0,360,GAA_SpCas9,GAA,SpCas9
1,1,0,380,GAA_SpCas9,GAA,SpCas9
1,1,0,400,GAA_SpCas9,GAA,SpCas9
1,1,0,420,GAA_SpCas9,GAA,SpCas9
1,1,0,440,GAA_SpCas9,GAA,SpCas9
1,1,0,460,GAA_SpCas9,GAA,SpCas9
1,1,0,480,GAA_SpCas9,GAA,SpCas9
1,1,0,500,GAA_SpCas9,GAA,SpCas9
1,1,0,520,GAA_SpCas9,GAA,SpCas9
1,1,0,540,GAA_SpCas9,GAA,SpCas9
1,1,0,560,GAA_SpCas9,GAA,SpCas9
1,1,0,580,GAA_SpCas9,GAA,SpCas9
1,1,0,600,GAA_SpCas9,GAA,SpCas9
1,1,0,620,GAA_SpCas9,GAA,SpCas9
1,1,0,640,GAA_SpCas9,GAA,SpCas9
1,1,0,660,GAA_SpCas9,GAA,SpCas9
1,1,0,680,GAA_SpCas9,GAA,SpCas9
1,1,0,700,GAA_SpCas9,GAA,SpCas9
1,1,0,720,GAA_SpCas9,GAA,SpCas9
1,1,0,740,GAA_SpCas9,GAA,SpCas9
1,1,0,760,GAA_SpCas9,GAA,SpCas9
1,1,0,780,GAA_SpCas9,GAA,SpCas9
1,1,0,800,GAA_SpCas9,GAA,SpCas9
1,1,0,820,GAA_SpCas9,GAA,SpCas9
1,1,0,840,GAA_SpCas9,GAA,SpCas9
1,1,0,860,GAA_SpCas9,GAA,SpCas9
1,1,0,880,GAA_SpCas9,GAA,SpCas9
1,1,0,900,GAA_SpCas9,GAA,SpCas9
1,1,0,920,GAA_SpCas9,GAA,SpCas9
1,1,0,940,GAA_SpCas9,GAA,SpCas9
1,1,0,960,GAA_SpCas9,GAA,SpCas9
1,1,0,980,GAA_SpCas9,GAA,SpCas9
1,1,0,1000,GAA_SpCas9,GAA,SpCas9
1,1,0,1020,GAA_SpCas9,GAA,SpCas9
1,1,0,1040,GAA_SpCas9,GAA,SpCas9
1,1,0,1060,GAA_SpCas9,GAA,SpCas9
1,1,0,1080,GAA_SpCas9,GAA,SpCas9
1,1,0,1100,GAA_SpCas9,GAA,SpCas9
1,1,0,1120,GAA_SpCas9,GAA,SpCas9
1,1,0,1140,GAA_SpCas9,GAA,SpCas9
1,1,0,1160,GAA_SpCas9,GAA,SpCas9
1,2,0,1180,GAA_SpCas9,GAA,SpCas9
1,2,0,1200,GAA_SpCas9,GAA,SpCas9
1,2,0,1220,GAA_SpCas9,GAA,SpCas9
1,2,0,1240,GAA_SpCas9,GAA,SpCas9
1,2,0,1260,GAA_SpCas9,GAA,SpCas9
1,2,0,1280,GAA_SpCas9,GAA,SpCas9
1,3,1,1300,GAA_SpCas9,GAA,SpCas9
1,4,1,1320,GAA_SpCas9,GAA,SpCas9
1,4,1,1340,GAA_SpCas9,GAA,SpCas9
1,4,2,1360,GAA_SpCas9,GAA,SpCas9
1,5,3,1380,GAA_SpCas9,GAA,SpCas9
1,6,4,1400,GAA_SpCas9,GAA,SpCas9
1,6,5,1420,GAA_SpCas9,GAA,SpCas9
2,1,0,0,GAA_SpCas9,GAA,SpCas9
2,1,0,20,GAA_SpCas9,GAA,SpCas9
2,1,0,40,GAA_SpCas9,GAA,SpCas9
2,1,0,60,GAA_SpCas9,GAA,SpCas9
2,1,0,80,GAA_SpCas9,GAA,SpCas9
2,1,0,100,GAA_SpCas9,GAA,SpCas9
2,2,0,120,GAA_SpCas9,GAA,SpCas9
2,2,0,140,GAA_SpCas9,GAA,SpCas9
2,2,0,160,GAA_SpCas9,GAA,SpCas9
2,2,0,180,GAA_SpCas9,GAA,SpCas9
2,2,0,200,GAA_SpCas9,GAA,SpCas9
2,3,0,220,GAA_SpCas9,GAA,SpCas9
2,3,0,240,GAA_SpCas9,GAA,SpCas9
2,4,1,260,GAA_SpCas9,GAA,SpCas9
2,4,1,280,GAA_SpCas9,GAA,SpCas9
2,4,1,300,GAA_SpCas9,GAA,SpCas9
2,4,2,320,GAA_SpCas9,GAA,SpCas9
2,4,3,340,GAA_SpCas9,GAA,SpCas9
2,4,4,360,GAA_SpCas9,GAA,SpCas9
2,4,4,380,GAA_SpCas9,GAA,SpCas9
2,4,4,400,GAA_SpCas9,GAA,SpCas9
